id,name,type,level,level_codes,city,state,zip_code,district,latitude,longitude,rating,rating_year,distance
3609015,Bnei Yakov Yosef of Monsey,private,"PK,KG,1,2,3","p,e",Spring Valley,NY,10977,,41.11903,-74.048058,,,18.04782581679446
3603200,Pearl River Middle School,public,"5,6,7","e,m",Pearl River,NY,10965,Pearl River Union Free School District,41.051567,-74.001274,6,2020.0,18.05751674599525
3605654,Talmud Torah Khal Adas Yereim,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Spring Valley,NY,10977,,41.119415,-74.048637,,,18.067487292927538
3600775,Waverly Early Childhood Center,public,"KG,1,2,3,UG",e,Eastchester,NY,10709,Eastchester Union Free School District,40.953453,-73.816818,,,18.094911578659573
0903071,Western Center Academy of International Studies Elementary Magn,public,"KG,1,2,3,4,5",e,Danbury,CT,06811,Danbury School District,41.403641,-73.49276,8,2020.0,18.108526476692308
0900677,Norwalk High School,public,"9,10,11,12",h,Norwalk,CT,06851,Norwalk School District,41.122444,-73.390076,4,2020.0,18.108653236730586
3608691,Talmud Torah Bobov,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Spring Valley,NY,10977,,41.1082,-74.044701,,,18.14681360060646
3608647,Pathways School,private,UG,"e,m,h",Eastchester,NY,10709,,40.952602,-73.816605,,,18.148357090484296
3608520,Yeshiva Bais Hachinuch,private,"3,4,5,6,7,8","e,m",Spring Valley,NY,10977,,41.108002,-74.0448,,,18.15667292181888
3608895,Talmud Torah Toras-Chemed Nitra,private,"PK,KG,1,2,3,4","p,e",Spring Valley,NY,10977,,41.108292,-74.045197,,,18.16844544968745
0900675,Naramake Elementary School,public,"PK,KG,1,2,3,4,5","p,e",Norwalk,CT,06851,Norwalk School District,41.120293,-73.389359,4,2020.0,18.191625138255432
3604341,The Ursuline School,private,"6,7,8,9,10,11,12","m,h",New Rochelle,NY,10804,,40.948238,-73.797356,,,18.191728286129717
3601553,Murray Avenue School,public,"KG,1,2,3,4,5,7","e,m",Larchmont,NY,10538,Mamaroneck Union Free School District,40.943165,-73.762405,7,2020.0,18.227293176084608
3604149,William Boyce Thompson School,public,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Yonkers,NY,10701,Yonkers City School District,40.971798,-73.884171,4,2020.0,18.23335156026694
3608701,The Skill Building Center,private,"KG,1,2,3,4,5,6",e,Spring Valley,NY,10977,,41.127697,-74.056038,,,18.25491692246511
3601552,Mamaroneck High School,public,"9,10,11,12,UG",h,Mamaroneck,NY,10543,Mamaroneck Union Free School District,40.940983,-73.743561,7,2020.0,18.286281332720247
3605924,Uta,private,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",Spring Valley,NY,10977,,41.1049,-74.045898,,,18.29016056271515
0900211,Park Avenue School,public,"PK,KG,1,2,3,4,5","p,e",Danbury,CT,06810,Danbury School District,41.385803,-73.462311,4,2020.0,18.317254278151292
3613384,East Ramapo Early Childhood Center at Kakiat,public,KG,e,Spring Valley,NY,10977,East Ramapo Central School District (Spring Valley),41.130226,-74.058609,,,18.332443113325958
3603734,Kakiat Elementary School,public,"4,5,6,7,8","e,m",Spring Valley,NY,10977,East Ramapo Central School District (Spring Valley),41.130226,-74.058609,7,2020.0,18.332443113325958
3605639,Ss John & Paul School,private,"KG,1,2,3,4,5,6,7,8","e,m",Larchmont,NY,10538,,40.940979,-73.755554,,,18.338256676650055
3606071,Cong Machzikei Hadas of Beltz,private,"KG,1,2,3,4,5,6,7,8","e,m",Spring Valley,NY,10977,,41.111099,-74.052101,,,18.433318006139164
3603740,Ramapo High School,public,"9,10,11,12",h,Spring Valley,NY,10977,East Ramapo Central School District (Spring Valley),41.135895,-74.062874,3,2020.0,18.439247144792276
3605748,Bas Mikroh Girls School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Spring Valley,NY,10977,,41.135101,-74.062897,,,18.45480383262704
3604159,Roosevelt High School - Early College Studies,public,"9,10,11,12,UG",h,Yonkers,NY,10710,Yonkers City School District,40.954258,-73.843834,4,2020.0,18.482346179179043
3601548,Central School,public,"PK,KG,1,2,3,4,5","p,e",Larchmont,NY,10538,Mamaroneck Union Free School District,40.938099,-73.747276,7,2020.0,18.49872556451713
0901194,Immaculate High School,private,"9,10,11,12",h,Danbury,CT,06810,,41.382401,-73.453339,,,18.504491282140503
3611432,Hudson Country Montessori,private,"PK,KG","p,e",New Rochelle,NY,10804,,40.942947,-73.79538,,,18.526588539401246
3604328,St Eugene School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Yonkers,NY,10710,,40.952488,-73.841682,,,18.55866380006711
3603199,Franklin Avenue School,public,"KG,1,2,3,4",e,Pearl River,NY,10965,Pearl River Union Free School District,41.057369,-74.018356,5,2020.0,18.560316651546596
3604315,Immaculate Conception School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Tuckahoe,NY,10707,,40.946911,-73.821266,,,18.593767010078665
0900674,Marvin Elementary School,public,"KG,1,2,3,4,5",e,Norwalk,CT,06855,Norwalk School District,41.093735,-73.394943,6,2020.0,18.60092895224129
3618281,Yonkers Early Childhood Academy,public,"PK,KG,1,2","p,e",Yonkers,NY,10703,Yonkers City School District,40.963306,-73.878014,,,18.610686368324902
3604158,Cross Hill Academy,public,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Yonkers,NY,10703,Yonkers City School District,40.963306,-73.878014,2,2020.0,18.610686368324902
0900210,Morris Street School,public,"KG,1,2,3,4,5",e,Danbury,CT,06810,Danbury School District,41.394775,-73.465248,3,2020.0,18.636016006561697
3604148,Montessori School 31,public,"PK,KG,1,2,3,4,5,6,UG","p,e",Yonkers,NY,10710,Yonkers City School District,40.952465,-73.846085,5,2020.0,18.639412429940222
3605056,Westchester Day School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Mamaroneck,NY,10543,,40.935287,-73.727058,,,18.64337678800005
3605891,Westchester Hebrew High School,private,"9,10,11,12",h,Mamaroneck,NY,10543,,40.935287,-73.727058,,,18.64337678800005
3603736,Lime Kiln Elementary School,public,"4,5,6",e,Suffern,NY,10901,East Ramapo Central School District (Spring Valley),41.162666,-74.074898,6,2020.0,18.66207078678216
3607259,Congregation Ohr Yitzchok,private,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",Monsey,NY,10952,,41.1166,-74.059998,,,18.689920091466067
3601550,Hommocks School,public,"6,7,8,UG",m,Larchmont,NY,10538,Mamaroneck Union Free School District,40.935272,-73.747139,6,2020.0,18.692969788857546
3404350,Kindercare Learning Center #1519,private,"PK,KG,1","p,e",Old Tappan,NJ,07675,,41.016663,-73.978386,,,18.701418593957772
3603742,Spring Valley High School,public,"8,9,10,11,12,UG","m,h",Spring Valley,NY,10977,East Ramapo Central School District (Spring Valley),41.107353,-74.055809,2,2020.0,18.706288292094897
3603867,Tuckahoe Middle School,public,"6,7,8,9,UG",m,Eastchester,NY,10709,Tuckahoe Union Free School District,40.943081,-73.812042,5,2020.0,18.719660854760335
3603868,Tuckahoe High School,public,"9,10,11,12,UG",h,Eastchester,NY,10709,Tuckahoe Union Free School District,40.943081,-73.812042,7,2020.0,18.719660854760335
3618141,Manitou School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Cold Spring,NY,10516,,41.418945,-73.942245,,,18.731153143524676
0901877,Pierrepont School,private,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",Westport,CT,06880,,41.134708,-73.37252,,,18.73834863981508
0900740,Redding Elementary School,public,"PK,KG,1,2,3,4","p,e",Redding,CT,06896,Redding School District,41.308937,-73.386345,9,2020.0,18.779884300396436
3603732,Grandview Elementary School,public,"KG,1,2,3",e,Monsey,NY,10952,East Ramapo Central School District (Spring Valley),41.149609,-74.074715,3,2020.0,18.817279133060758
0901756,Kindercare Learning Center 755,private,"PK,KG","p,e",Danbury,CT,06811,,41.4212,-73.499397,,,18.831402935364807
3617922,Imrei Shufer,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Ramapo,NY,10952,,41.113632,-74.061592,,,18.836460909441136
3604447,St Margaret School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Pearl River,NY,10965,,41.059666,-74.026871,,,18.846710452732175
3608896,Congregation Birchos Yosef,private,"9,10,11,12",h,Monsey,NY,10952,,41.12907,-74.068604,,,18.854012203760547
3603729,Eldorado Elementary School,public,"4,5,6,UG",e,CHESTNUT RIDGE,NY,10977,East Ramapo Central School District (Spring Valley),41.087627,-74.047623,4,2020.0,18.8572818671008
3605100,Chapel School (The),private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bronxville,NY,10708,,40.942501,-73.820702,,,18.878169311643283
3603202,Lincoln Avenue School,public,"KG,1,2,3,4",e,Pearl River,NY,10965,Pearl River Union Free School District,41.062721,-74.030106,10,2020.0,18.878217157344004
3613213,The Chapel School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bronxville,NY,10708,,40.94239,-73.820541,,,18.883222936110457
3614896,Mlk Day Care,private,"PK,KG","p,e",Monsey,NY,10952,,41.11552,-74.063484,,,18.88583145885891
3603869,William E Cottle School,public,"KG,1,2,3,4,5,6,UG",e,Eastchester,NY,10709,Tuckahoe Union Free School District,40.940765,-73.813599,5,2020.0,18.895124709508245
3604162,Patricia a Dichiaro School,public,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Yonkers,NY,10708,Yonkers City School District,40.946659,-73.841263,8,2020.0,18.930711968881653
0902692,Montessori School Of Redding,private,"PK,KG","p,e",Redding,CT,06875,,41.305984,-73.381317,,,18.94582188971877
3608023,Mosdos Sanz Klausenburg of Monsey,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Monsey,NY,10952,,41.128277,-74.070305,,,18.95436949308412
0901053,King's Highway Elementary School,public,"KG,1,2,3,4,5",e,Westport,CT,06880,Westport School District,41.136421,-73.367599,9,2020.0,18.955452545764103
0903991,King's Highway Segregated,public,"1,2,3,4,5",e,Westport,CT,06880,Westport School District,41.136421,-73.367599,,,18.955452545764103
3607227,West Point Elementary School,public,"PK,KG,1,2,3,4","p,e",West Point,NY,10996,,41.402485,-73.974808,,,18.982633253383373
3607228,West Point Middle School,public,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",West Point,NY,10996,,41.402485,-73.974808,,,18.982633253383373
3601783,Henry Barnard School,public,"PK,KG,1,2,UG","p,e",New Rochelle,NY,10801,New Rochelle City School District,40.93314,-73.772881,,,18.985938334969614
0901745,Landmark Preschool,private,"PK,KG","p,e",Westport,CT,06880,,41.136791,-73.366539,,,19.002420868181986
0900214,Rogers Park Middle School,public,"6,7,8",m,Danbury,CT,06810,Danbury School District,41.383446,-73.441704,3,2020.0,19.007985261038687
3604167,School 16,public,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Yonkers,NY,10701,Yonkers City School District,40.960373,-73.887344,4,2020.0,19.010055674997204
0900208,King Street Primary School,public,"KG,1,2,3",e,Danbury,CT,06811,Danbury School District,41.425224,-73.500206,1,2020.0,19.027174493891906
0900220,King Street Intermediate School,public,"4,5",e,Danbury,CT,06811,Danbury School District,41.425224,-73.500206,4,2020.0,19.027174493891906
3404656,Inge Lake Preschool,private,"PK,KG","p,e",Norwood,NJ,07648,,40.998154,-73.961807,,,19.033821939428584
0901651,Saugatuck Elementary School,public,"KG,1,2,3,4,5",e,Westport,CT,06880,Westport School District,41.134033,-73.366722,9,2020.0,19.041801608112642
0903644,St Peter School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Danbury,CT,06810,,41.390743,-73.449287,,,19.04534653957523
0903641,Pathways Academy,private,"6,7,8",m,Danbury,CT,06810,,41.398582,-73.458839,,,19.05728000298259
3606059,Thornton-Donovan School,private,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",New Rochelle,NY,10804,,40.932919,-73.782066,,,19.075685063442155
3401431,Northern Valley Regional High School at Old Tappan,public,"9,10,11,12,UG",h,Old Tappan,NJ,07675,Northern Valley Regional High School District,41.009125,-73.97879,10,2021.0,19.08297935799769
3601549,Chatsworth Avenue School,public,"KG,1,2,3,4,5",e,Larchmont,NY,10538,Mamaroneck Union Free School District,40.929966,-73.753258,7,2020.0,19.084481837274907
3609016,Bais Shifra Miriam,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",Monsey,NY,10952,,41.115318,-74.068214,,,19.123016888910982
3603730,Elmwood Elementary School,public,"KG,1,2,3,4,5,6,UG",e,Monsey,NY,10952,East Ramapo Central School District (Spring Valley),41.112133,-74.066818,4,2020.0,19.127500714578648
0900216,South Street School,public,"KG,1,2,3,4,5",e,Danbury,CT,06810,Danbury School District,41.387569,-73.443321,7,2020.0,19.130370213876496
3401436,Norwood Public School,public,"KG,1,2,3,4,5,6,7,8,UG","e,m",Norwood,NJ,07648,Norwood Public School District,40.996002,-73.96225,6,2021.0,19.161036201175637
0901192,St Joseph Elementary School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Danbury,CT,06810,,41.40044,-73.458435,,,19.162305665676612
0901262,Immanuel Lutheran School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Danbury,CT,06811,,41.407478,-73.46785,,,19.16993612288267
3606014,Yeshiva Beth Mikroh,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Monsey,NY,10952,,41.135708,-74.077972,,,19.20198652863907
3613019,Bais Chinuch L'bonois,private,"PK,KG,1,2,3,4,5,6","p,e",Monsey,NY,10952,,41.111206,-74.068474,,,19.2302956491481
3613021,Bais Shifra Miriam,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",Monsey,NY,10952,,41.111206,-74.068474,,,19.2302956491481
3613034,Bnos Yisroel Girls' School,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",Monsey,NY,10952,,41.111206,-74.068474,,,19.2302956491481
3613041,Cheder Chabad Of Monsey,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Monsey,NY,10952,,41.111206,-74.068474,,,19.2302956491481
3613191,Talmud Torah Of Bobov,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Monsey,NY,10977,,41.111206,-74.068474,,,19.2302956491481
3617884,Bnos Sarah Of Monsey,private,"PK,KG,1,2,3,4","p,e",Monsey,NY,10952,,41.111206,-74.068474,,,19.2302956491481
3617980,Toras Emachu,private,"PK,KG,1,2,3,4","p,e",Monsey,NY,10952,,41.111206,-74.068474,,,19.2302956491481
3604998,Beth Rochel School,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",Monsey,NY,10952,,41.111206,-74.068474,,,19.2302956491481
3605800,Bnos Esther Pupa,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",Monsey,NY,10977,,41.111206,-74.068474,,,19.2302956491481
3606094,Congregation Bais Malka,private,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",Monsey,NY,10952,,41.111206,-74.068474,,,19.2302956491481
3606102,Yeshiva Shaar Ephraim,private,"9,10,11,12",h,Monsey,NY,10952,,41.111206,-74.068474,,,19.2302956491481
3607229,Rockland Institute For Special Education,private,UG,"e,m,h",Monsey,NY,10977,,41.111206,-74.068474,,,19.2302956491481
3607480,Yeshiva Tzoin Yosef,private,UG,"e,m,h",Monsey,NY,10977,,41.111206,-74.068474,,,19.2302956491481
3607989,Bais Yaakov D'rav Hirsch,private,"9,10,11,12",h,Monsey,NY,10977,,41.111206,-74.068474,,,19.2302956491481
3608027,Shaarei Arazim Of Monsey,private,"9,10,11,12",h,Monsey,NY,10977,,41.111206,-74.068474,,,19.2302956491481
3607424,Bronxville Montessori School,private,"PK,KG","p,e",Yonkers,NY,10708,,40.940849,-73.837463,,,19.246286055153046
3406032,The Goddard School - Norwood,private,"PK,KG","p,e",Norwood,NJ,07648,,40.998455,-73.968437,,,19.248004150769884
3605254,Yeshiva Visnitz School,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",Monsey,NY,10952,,41.114807,-74.071022,,,19.272714280388232
0903006,Westport Weston Y Day Care,private,"PK,KG","p,e",Westport,CT,06881,,41.141418,-73.359665,,,19.2728509823903
3605534,French-American School of New York ,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",Larchmont,NY,10538,,40.92704,-73.750587,,,19.27402289137162
3401748,Woodside Elementary School,public,"PK,KG,1,2,3,4,5,UG","p,e",River Vale,NJ,07675,River Vale Public School District,41.032623,-74.011742,4,2021.0,19.283118545490698
3608894,Congre Machon Tiferes Bachurim,private,UG,"e,m,h",Monsey,NY,10952,,41.119099,-74.073196,,,19.285790448258293
3401469,Charles DeWolf Middle School,public,"5,6,7,8","e,m",Old Tappan,NJ,07675,Old Tappan Public School District,41.010841,-73.98719,9,2021.0,19.310945480756086
3401230,Memorial Elementary School,public,"PK,KG,1,2,3,4","p,e",Montvale,NJ,07645,Montvale Board of Education School District,41.041222,-74.021049,8,2021.0,19.31128785713398
0901052,Coleytown Middle School,public,"6,7,8",m,Westport,CT,06880,Westport School District,41.178017,-73.3507,9,2020.0,19.315897200094447
3401470,T. Baldwin Demarest Elementary School,public,"KG,1,2,3,4,UG",e,Old Tappan,NJ,07675,Old Tappan Public School District,41.009495,-73.985756,8,2021.0,19.322360097928346
3605114,Green Chimneys School,private,"2,3,4,5,6,7,8,9,10,11,12","e,m,h",Brewster,NY,10509,,41.454842,-73.552826,,,19.32550424397579
3605001,Yeshiva Beth David School,private,"PK,KG,1,2,3,4,5,6,7,8,9","p,e,m",Monsey,NY,10952,,41.116055,-74.072708,,,19.32794002510346
0901701,St Paul Christian School,private,"PK,KG","p,e",Westport,CT,06880,,41.17009,-73.351608,,,19.330876632656867
3600336,Bronxville Elementary School,public,"KG,1,2,3,4,5,8,UG","e,m",Bronxville,NY,10708,Bronxville Union Free School District,40.937729,-73.830765,9,2020.0,19.34445052008898
3600337,Bronxville High School,public,"9,10,11,12,UG",h,Bronxville,NY,10708,Bronxville Union Free School District,40.937729,-73.830765,10,2020.0,19.34445052008898
3600338,Bronxville Middle School,public,"6,7,8,10,UG","m,h",Bronxville,NY,10708,Bronxville Union Free School District,40.937729,-73.830765,6,2020.0,19.34445052008898
3604421,St. Joseph School,private,"KG,1,2,3,4,5,6,7,8","e,m",Bronxville,NY,10708,,40.938023,-73.832634,,,19.354218499509116
3604150,Paideia School 24,public,"PK,KG,1,2,3,4,5,6","p,e",Yonkers,NY,10701,Yonkers City School District,40.949825,-73.873833,5,2020.0,19.36054966632284
3605011,Mesivta Beth Shraga,private,"9,10,11,12",h,Monsey,NY,10952,,41.114231,-74.072647,,,19.365653000608944
0901222,Sacred Heart School,private,"PK,KG,1,2,3","p,e",Danbury,CT,06810,,41.392509,-73.443024,,,19.368104316055028
3601786,New Rochelle High School,public,"9,10,11,12,UG",h,New Rochelle,NY,10801,New Rochelle City School District,40.930042,-73.792755,4,2020.0,19.372177414343767
3614260,Early Einstein Preschool,private,"PK,KG","p,e",Yonkers,NY,10701,,40.955215,-73.889336,,,19.374728149427714
0901051,Coleytown Elementary School,public,"KG,1,2,3,4,5",e,Westport,CT,06880,Westport School District,41.176765,-73.349617,10,2020.0,19.380661016317248
3613027,Bas Mikroh Girls School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Monsey,NY,10952,,41.11591,-74.073799,,,19.384951595063814
3605872,Bas Mikroh Girls School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Monsey,NY,10952,,41.115906,-74.073799,,,19.385039208619684
3607987,Amudei Olam,private,"9,10,11",h,Monsey,NY,10952,,41.118099,-74.075104,,,19.401663414816014
0903993,Ces Segregated,public,"1,2,3",e,Westport,CT,06880,Westport School District,41.17627,-73.34922,,,19.40474977319895
3604161,School 5,public,"PK,KG,1,2,3,4,5,6,7,8,UG","p,e,m",Yonkers,NY,10701,Yonkers City School District,40.947594,-73.869514,3,2020.0,19.410060645979097
0902994,Emmanuel Nursery School,private,"PK,KG","p,e",Weston,CT,06883,,41.222015,-73.347588,,,19.415872345184983
3403880,Episcopal Day Care Center,private,"PK,KG","p,e",Norwood,NJ,07648,,40.99213,-73.963829,,,19.417315172679483
3601046,Haldane Elementary/Middle School,public,"KG,1,2,3,4,5,6,7,8,UG","e,m",Cold Spring,NY,10516,Haldane Central School District,41.424057,-73.955276,6,2020.0,19.42765357227186
