enrollment,percent-reduced-lunch,percent-disadvantaged,percent-limited-english,average-salary,student-teacher-ratio,student-counselor-ratio,percentage-female,teachers-experience,percentage-certified,Universal_ID,Hispanic,White,African American,Asian,Native Hawaiian or Other Pacific Islander,Two or more races,Native American,Asian or Pacific Islander
935.0,59.786096,,,53280.84,14.44,455.0,51.229946,15.873015,100.0,3401556,85.454545,1.283422,12.727272,,0.0,0.0,0.0,0.534759
363.0,15.151515,,8.06916,110877.89,11.83,109.33,49.311294,0.0,100.0,3603468,11.019283,64.462809,3.305785,,0.0,4.132231,0.0,17.079889
270.0,,,,,,,68.5185,,,3604919,9.71429,78.2857,1.71429,10.2857,0.0,0.0,0.0,
414.0,7.246376,,2.38727,127258.02,11.96,,45.893719,5.997001,100.0,3603792,5.555555,45.893719,1.449275,,0.241545,4.347826,0.0,42.512077
661.0,95.15885,,8.56574,60280.36,13.42,225.5,49.924357,35.71,100.0,3607696,81.089258,0.756429,16.792738,,0.151285,0.151285,0.302571,0.756429
655.0,94.351145,,7.15373,73988.99,12.38,204.66,52.977099,20.052621,100.0,3608339,71.450381,1.832061,24.274809,,0.152671,0.458015,0.305343,1.526717
244.0,,,,,,,67.2131,,,3604471,4.166667916666042,1.7857091071454465,89.88095505952248,0.0,0.0,4.166667916666042,0.0,
252.0,88.492063,,,77714.75,16.0,,48.412698,12.5,25.0,3618357,64.682539,0.79365,32.539682,,0.0,1.190476,0.396825,0.396825
255.0,89.411764,,29.2683,73621.37,19.38,252.0,50.196078,0.0,76.923076,3618221,64.313725,0.0,34.117647,,0.0,0.784313,0.392156,0.392156
572.0,87.062937,,19.0283,70176.92,13.58,353.0,48.776223,26.315789,92.105263,3614178,73.951048,1.398601,23.251748,,0.0,0.524475,0.524475,0.34965
313.0,90.415335,,10.6583,65085.31,13.75,330.0,51.11821,4.166666666666666,100.0,3608340,74.121405,0.638977,23.322683,,0.0,0.958466,0.958466,0.0
500.0,86.8,,8.30325,83733.41,15.17,245.5,63.2,3.399258,100.0,3601893,59.199999,1.0,36.199999,,0.0,0.4,2.4,0.8
748.0,78.609625,,7.07457,74827.63,12.72,,55.748663,68.965517,48.97959183673469,3613504,26.470588,1.871657,67.647058,,0.133689,2.005347,0.802139,1.069518
463.0,94.384449,,17.1429,81914.66,9.52,479.0,44.924406,23.659117,100.0,3602413,41.468682,3.671706,50.323974,,0.431965,0.215982,2.159827,1.727861
139.0,,,,,,,48.2014,,,3605434,12.2302,38.1295,7.91367,41.0072,0.0,0.719424,0.0,
53.0,,,,,,,45.283,,,3403066,0.0,0.0,0.0,92.4528,0.0,7.54717,0.0,
418.0,89.952153,,14.6226,67634.33,9.2,211.5,51.196172,8.695652,82.608695,3608341,73.68421,0.717703,23.923444,,0.239234,0.478468,0.239234,0.717703
0.0,53.7425,,,76176.77,9.46,217.67,47.7545,10.144927,100.0,3401486,42.81435718564281,14.37128562871437,1.047898952101048,39.52096047903952,0.2993997006002994,1.6466983533016466,0.2993997006002994,
422.0,86.018957,,14.4366,86809.11,11.22,138.33,52.132701,27.027027,64.864864,3614173,57.582938,2.369668,36.966824,,0.0,1.658767,0.473933,0.947867
125.0,,,,,,,64.0,,,3617906,0.0,0.0,100.0,0.0,0.0,0.0,0.0,
490.0,40.408163,,0.0,95652.5,16.3,234.27,37.959183,0.0,100.0,3608970,16.734693,30.204081,8.571428,,1.020408,13.265306,1.428571,28.77551
1016.0,68.602362,,18.9542,92502.03,11.25,1046.0,48.622047,10.752688,100.0,3602966,54.921259,17.81496,19.881889,,0.492125,3.937007,0.0,2.952755
268.0,95.895522,,16.1458,70118.26,11.25,246.0,46.268656,27.45098,80.392156,3614175,71.268656,0.373134,25.746268,,0.0,0.746268,1.492537,0.373134
74.0,,,,,,,22.973,,,3608136,28.3784,27.027,24.3243,18.9189,0.0,1.35135,0.0,
587.0,89.948892,,13.468,69003.61,9.69,208.48,48.722316,23.443403,100.0,3607692,63.543441,2.896081,32.367972,,0.0,0.511073,0.340715,0.340715
740.0,15.135135,,1.0,114448.39,11.6,244.33,50.135135,3.164556,100.0,3601077,12.837837,72.837837,4.594594,,0.0,3.783783,0.0,5.945945
320.0,23.4375,,,71946.59,10.66,309.0,48.75,10.344827,100.0,3401797,27.8125,56.25,5.625,,,0.9375,,9.375
149.0,,,,,,,,,,3403177,24.13758624137586,24.13758624137586,3.4496550344965504,,3.4496550344965504,0.0,0.0,44.82551744825517
720.0,5.555555,,5.42929,122184.53,10.82,,45.833333,0.0,100.0,3601557,9.861111,57.499999,3.055555,,0.0,3.055555,0.0,26.527777
366.0,38.797814,,,58894.35,12.63,379.0,53.278688,0.0,100.0,3401010,53.005464,26.775956,8.743169,,1.092896,1.912568,0.546448,7.923497
864.0,56.018518,,,63668.74,12.57,171.0,48.726851,14.705882,100.0,3401006,58.680555,23.263888,9.143518,,1.62037,0.694444,0.231481,6.36574
661.0,49.016641,,10.832,96444.28,14.3,658.0,50.075642,8.695652,100.0,3602963,48.865355,25.416036,17.549167,,0.302571,5.748865,0.302571,1.815431
404.0,97.772277,,89.7494,83452.35,14.15,199.09,47.524752,8.30899,100.0,3613292,75.247524,2.475247,16.089108,,0.0,0.990099,0.990099,4.20792
310.0,92.580645,,10.4918,79413.09,11.42,301.0,40.967741,11.688804,100.0,3608778,68.064516,0.967741,28.387096,,0.645161,0.32258,0.32258,1.290322
328.0,96.646341,,30.0836,81946.86,11.54,110.15,45.121951,23.734279,100.0,3607695,73.170731,1.52439,24.695121,,0.0,0.304878,0.0,0.304878
696.0,78.591954,,,61394.39,14.43,707.0,46.83908,22.448979,100.0,3408733,51.005747,1.867816,14.79885,,0.143678,,,32.183908
294.0,90.816326,,44.5946,79338.86,10.68,261.76,44.217687,32.613045,100.0,3618168,82.653061,3.40136,10.544217,,0.0,1.360544,0.340136,1.70068
392.0,91.32653,,30.7692,88226.77,11.4,310.0,50.255102,10.365379,100.0,3602604,86.224489,3.82653,9.438775,,0.255102,0.0,0.255102,0.0
229.0,,,,,,,62.0087,,,3604254,4.102559138462582,0.0,94.35898018461417,0.0,0.5128208923076126,1.0256397846156455,0.0,
576.0,90.798611,,12.6829,71139.69,16.13,484.0,56.597222,6.666666,56.666666,3618109,75.520833,0.173611,23.263888,,0.173611,0.173611,0.347222,0.347222
424.0,97.169811,,27.1605,85546.71,9.83,172.0,52.35849,8.571428,74.285714,3618170,93.867924,0.235849,5.660377,,0.0,0.235849,0.0,0.0
544.0,92.279411,,14.4013,82517.02,11.48,286.67,52.022058,15.376719,100.0,3602120,73.897058,2.205882,22.058823,,0.367647,0.367647,0.735294,0.367647
588.0,87.414965,,6.54206,75997.3,13.6,464.0,48.809523,68.431771,67.74193548387096,3613456,39.115646,0.340136,56.122448,,0.510204,0.680272,1.190476,2.040816
360.0,96.944444,,12.47,74850.39,10.29,246.88,50.833333,5.416666,100.0,3602241,66.111111,0.833333,29.444444,,1.944444,1.111111,0.277777,0.277777
523.0,92.92543,,12.5,132825.84,25.68,324.0,51.625239,31.578947,26.315789,3613409,47.227533,1.338432,49.713193,,0.0,0.573613,0.764818,0.382409
148.0,,,,,,,59.4595,,,3608019,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
108.0,,,,,,,96.2963,,,3606096,0.0,80.0,0.0,20.0,0.0,0.0,0.0,
643.0,96.111975,,15.7969,72854.35,10.6,323.65,47.744945,29.995162,100.0,3602194,70.139968,0.933125,27.371695,,0.15552,0.933125,0.311041,0.15552
312.0,94.230769,,34.2784,85999.69,10.13,237.14,48.397435,6.257631,100.0,3606888,81.730769,0.961538,15.064102,,0.320512,0.961538,0.320512,0.641025
248.0,97.580645,,45.6204,71630.07,8.63,261.0,46.774193,6.774619,100.0,3613290,81.854838,1.612903,15.725806,,0.0,0.806451,0.0,0.0
65.0,,,,,,,46.1538,,,3406955,6.666665333334267,77.77774555557812,0.0,0.0,0.0,15.555589111087624,0.0,
377.0,74.801061,,,73836.58,10.79,305.77,0.265251,40.108585,100.0,3618082,24.137931,1.326259,69.761273,,0.530503,1.591511,2.652519,0.0
286.0,91.958041,,11.4155,80152.8,16.61,121.22,47.552447,29.865771,100.0,3608321,55.944055,3.146853,35.664335,,0.6993,0.6993,1.048951,2.797202
1525.0,85.57377,,6.87135,86343.71,16.17,162.03,50.557377,4.718202,100.0,3602870,62.491803,2.229508,27.606557,,0.262295,1.704918,0.655737,5.04918
141.0,95.0355,,15.625,79552.58,9.34,141.0,50.3546,24.304635,100.0,3608317,34.04256595743404,2.1276978723021274,58.155941844058155,2.1276978723021274,2.8368971631028366,0.0,0.7091992908007092,
409.0,42.298288,,,31512.57,15.1,410.0,46.699266,6.666666,93.333333,3400534,35.207823,42.542787,13.447432,,,0.244498,,8.557457
230.0,36.086956,,,69106.85,9.65,193.0,51.304347,0.0,100.0,3401728,58.695652,16.086956,6.956521,,1.304347,,0.434782,16.521739
227.0,96.035242,,,58755.0,8.79,61.5,51.54185,100.0,100.0,3618222,59.471365,1.762114,37.004405,,0.440528,0.440528,0.440528,0.440528
245.0,3.265306,,,68763.86842105263,7.29,277.0,45.714285,2.631578947368421,100.0,3404205,4.897959,78.367346,2.857142,,,3.265306,,10.612244
283.0,97.526501,,18.0,47955.46,6.53,294.0,47.70318,22.222222,57.777777,3614177,65.724381,1.766784,30.035335,,0.0,2.120141,0.353356,0.0
557.0,,,,,,,50.4488,,,3604635,11.46069449886664,82.0224606292189,1.5730292449459624,4.494377842698635,0.0,0.4494377842698636,0.0,
1079.0,75.625579,,15.857,85763.13,14.48,547.0,48.007414,8.973001,100.0,3602434,51.251158,11.770157,1.575532,,0.185356,0.463392,0.741427,34.012974
145.0,95.862068,,10.2941,70735.0,8.02,119.27,48.275862,31.604938,100.0,3613595,33.103448,2.75862,62.75862,,0.689655,0.0,0.689655,0.0
1099.0,87.352138,,12.0737,98368.12,12.24,1126.0,50.045495,11.086956,60.869565,3608324,71.064604,1.273885,26.751592,,0.090991,0.272975,0.363967,0.181983
705.0,75.319148,,3.61446,62995.06,10.71,362.0,47.659574,37.096774,54.838709,3608774,31.631205,0.709219,64.680851,,0.425531,0.283687,1.560283,0.709219
303.0,93.069306,,6.19195,91296.28,10.31,481.54,42.574257,6.422924,100.0,3602616,35.973597,1.320132,61.716171,,0.330033,0.330033,0.0,0.330033
428.0,34.813084,,5.28967,80678.86,13.44,445.0,52.102803,9.208937,100.0,3602553,26.401869,31.308411,4.439252,,0.233644,3.037383,0.233644,34.345794
364.0,41.758241,,3.24324,85413.55,13.34,375.0,48.351648,4.766986,100.0,3608982,26.373626,31.043956,3.846153,,0.274725,1.923076,0.0,36.538461
183.0,89.617486,,,,,,50.819672,,,3618359,54.09836,0.546448,44.262295,,0.0,0.546448,0.0,0.546448
561.0,71.657754,,1.77936,90038.44,13.73,273.5,52.228163,2.760351,100.0,3606885,26.916221,1.604278,67.914438,,0.534759,1.069518,0.534759,1.426024
220.0,12.272727,,,48305.26,11.93,458.0,51.363636,10.416666,100.0,3401743,5.90909,86.363636,0.90909,,0.454545,4.545454,1.818181,
805.0,93.913043,,29.3044,85534.2,11.6,413.3,48.571428,7.038163,100.0,3602533,74.16149,2.732919,20.496894,,0.124223,0.37267,0.496894,1.614906
560.0,38.75,,6.46204,93412.09,14.79,581.0,52.857142,2.59608,100.0,3602647,17.5,31.25,0.714285,,0.357142,1.785714,0.0,48.392857
137.0,,,,,,,,,,3402610,81.02,0.73,17.52,,0.0,0.73,0.0,0.0
1084.0,49.907749,,6.99507,85931.29,18.1,1136.0,48.431734,14.32441,100.0,3602284,19.741697,24.354243,0.461254,,0.184501,1.107011,0.09225,54.05904
344.0,92.151162,,10.8108,83706.11,11.81,,48.255813,7.361059,100.0,3602930,35.755813,2.906976,54.069767,,2.616279,1.16279,0.872093,2.616279
185.0,,,,,,,59.4595,,,3402487,13.75,69.375,1.25,3.75,0.0,11.875,0.0,
505.0,19.0099,,3.65385,111623.01,12.31,532.0,51.881188,4.819277,100.0,3603465,10.495049,59.0099,5.940594,,0.198019,1.386138,0.396039,22.574257
193.0,,,,,,,60.6218,,,3402576,4.294477852761074,90.18405490797255,2.4539887730056136,1.84048907975546,0.0,1.2269893865053068,0.0,
221.0,48.868778,,,78239.98,14.11,508.0,50.226244,0.0,100.0,3401007,60.180995,26.244343,6.334841,,,2.262443,,4.977375
300.0,95.0,,8.63309,82759.41,10.48,60.8,46.333333,20.689655,68.965517,3613403,36.0,0.333333,61.0,,0.666666,0.666666,0.666666,0.666666
260.0,98.076923,,9.39597,83430.09,9.61,,45.384615,14.648295,100.0,3606887,33.076923,1.538461,63.846153,,0.0,0.0,0.76923,0.76923
518.0,63.899613,,,63223.71,13.05,496.0,51.930501,18.421052,100.0,3401562,57.142857,0.96525,41.505791,,,,,0.3861
267.0,68.539325,,,56624.18,8.86,248.0,47.565543,25.0,100.0,3401570,57.30337,2.996254,39.700374,,,,,
1033.0,86.931268,,5.59085,39041.8,9.19,819.0,49.661181,34.88372,59.302325,3613503,32.526621,0.677637,63.988383,,0.484027,0.968054,0.968054,0.387221
771.0,33.073929,,,107608.69,10.41,739.0,46.562905,4.225352,100.0,3401725,39.040207,30.479896,3.242542,,0.259403,0.907911,0.259403,25.810635
344.0,9.88372,,,61716.45,11.0,726.0,41.569767,12.121212,100.0,3401413,10.174418,86.918604,1.453488,,0.0,0.290697,0.0,1.16279
333.0,96.996996,,13.0864,77908.1,9.4,168.18,48.348348,22.397155,100.0,3602513,55.555555,0.9009,41.441441,,0.6006,0.3003,1.201201,0.0
357.0,89.635854,,,69354.27,11.17,,52.10084,50.0,66.666666,3618128,49.579831,1.680672,47.338935,,0.0,1.120448,0.280112,0.0
736.0,12.5,,1.44928,108548.17,11.0,251.33,47.690217,2.771699,100.0,3603469,5.706521,71.875,3.396739,,0.135869,0.951086,0.0,17.934782
218.0,1.376146,,,74365.70833333333,9.38,225.0,44.954128,8.333333333333332,100.0,3400606,4.587155,84.403669,0.917431,,,0.458715,0.458715,9.174311
197.0,,,,,,,57.3604,,,3604280,7.5,0.0,80.0,0.0,0.0,11.875,0.625,
311.0,48.874598,,3.22581,75980.36,13.41,,57.234726,19.027384,100.0,3614169,39.871382,13.826366,37.942122,,0.0,4.823151,0.96463,2.572347
447.0,95.973154,,10.1887,83822.88,10.47,470.0,54.362416,2.249944,100.0,3602167,74.496644,0.67114,24.384787,,0.223713,0.0,0.223713,0.0
414.0,96.859903,,15.0685,83102.39,10.76,398.0,52.657004,5.405405,78.378378,3613407,70.289855,0.483091,27.536231,,0.241545,0.724637,0.724637,0.0
227.0,87.665198,,,56768.38,13.18,,54.185022,63.636363,,3618351,40.528634,1.762114,55.506607,,0.0,0.881057,0.440528,0.881057
934.0,49.464668,,8.83978,83651.55,10.93,306.0,49.785867,10.714285,100.0,3603691,41.970021,39.721627,8.244111,,0.0,3.640256,0.214132,6.20985
1273.0,54.124116,,7.13624,84600.93,15.37,616.92,45.640219,7.525415,100.0,3602610,27.651217,26.394344,1.335428,,0.078554,1.099764,0.628436,42.812254
666.0,10.21021,,,89190.61,10.82,165.0,51.201201,21.311475,90.163934,3400106,19.369369,42.192192,7.357357,,1.051051,,0.3003,29.729729
301.0,77.408637,,2.14286,84308.09,12.5,292.0,50.830564,6.464041,100.0,3602913,80.730897,6.312292,7.973421,,0.0,0.996677,0.996677,2.990033
112.0,,,,,,,78.5714,,,3403968,1.9607796078440782,90.1960819607836,3.921569215686157,3.921569215686157,0.0,0.0,0.0,
255.0,,,,,,,54.1176,,,3604634,4.385959122808175,89.91228201754359,1.3157897368420526,3.070179385964123,1.3157897368420526,0.0,0.0,
175.0,,,,,,,57.1429,,,3604318,18.571396285720745,62.142887571422484,4.285709142858171,7.142858571428286,2.1428595714280863,5.714288857142229,0.0,
636.0,46.069182,,,38225.07,12.78,452.31,46.698113,13.043478,93.47826,3400531,36.320754,41.666666,11.477987,,0.157232,0.314465,0.157232,9.90566
735.0,43.673469,,,47923.23,12.38,371.5,48.299319,13.333333,90.0,3400532,37.959183,39.047619,10.47619,,,0.136054,,12.380952
414.0,90.096618,,11.4754,95110.68,10.9,430.69,47.101449,7.169716,100.0,3602433,43.719806,1.932367,49.516908,,0.0,1.207729,1.690821,1.932367
331.0,41.993957,,,67905.48,13.16,352.0,51.359516,23.856858,100.0,3401011,59.214501,22.356495,7.854984,,0.302114,1.510574,,8.761329
85.0,85.8824,,18.3962,84399.85,7.07,226.83,35.2941,23.65019,100.0,3608972,47.05879999999999,1.1764999999999999,48.235299999999995,2.3528999999999995,0.0,0.0,1.1764999999999999,
245.0,,,,,,,64.0816,,,3402325,18.009492796202885,67.29857308057078,5.2132679146928345,1.8957292417083036,0.0,7.582936966825215,0.0,
387.0,82.945736,,4.45682,79519.88,12.96,175.37,80.103359,18.827385,100.0,3608973,47.028423,0.775193,48.837209,,0.0,2.325581,0.258397,0.775193
126.0,86.507936,,9.03955,75857.0,13.91,153.0,44.444444,18.181818181818183,100.0,3606421,35.714285,3.174603,56.349206,,0.0,0.0,2.380952,2.380952
570.0,52.982456,,,66673.66,11.98,269.5,49.122807,24.444444,100.0,3400331,48.947368,38.596491,2.280701,,0.350877,0.701754,1.754385,7.368421
22.0,,,,,,,,,,3408527,10.0,80.0,0.0,,0.0,0.0,0.0,10.0
810.0,7.901234,,2.67062,121777.37,11.77,259.0,45.308641,15.151515,100.0,3601305,2.716049,34.19753,2.345679,,0.246913,0.74074,0.0,59.753086
1114.0,9.51526,,2.47788,115931.32,10.56,223.8,47.307001,7.547169,100.0,3601306,3.052064,38.420107,1.974865,,0.089766,0.179533,0.0,56.283662
270.0,47.777777,,,71345.97,12.56,906.06,50.74074,8.403361,100.0,3400779,53.703703,36.666666,5.185185,,,3.333333,,1.111111
223.0,93.273542,,7.35931,80681.29,8.18,202.88,35.874439,21.968229,100.0,3602447,45.291479,4.035874,44.394618,,0.0,1.345291,1.345291,3.587443
1062.0,2.636534,,,76991.9,9.69,222.8,54.048964,17.304347,100.0,3401694,7.344632,84.18079,1.035781,,,3.013182,,4.425612
651.0,9.523809,,0.801068,113375.39,11.99,221.67,47.465437,0.0,100.0,3603072,5.683563,87.711213,1.075268,,0.153609,2.918586,0.0,2.457757
1142.0,84.500875,,2.3166,84418.53,14.07,164.86,53.940455,14.634146,85.365853,3608322,17.162872,0.963222,79.94746,,0.262697,0.700525,0.788091,0.175131
3.0,,,,,,,66.6667,,,3605529,0.0,0.0,100.0,0.0,0.0,0.0,0.0,
196.0,31.632653,,,113101.43,8.68,212.0,40.816326,9.090909,100.0,3401726,40.306122,32.142857,1.530612,,0.510204,1.020408,0.0,24.489795
451.0,92.017738,,28.5714,82699.66,25.06,,54.767184,52.941176,64.705882,3608342,85.144124,1.552106,12.86031,,0.0,0.0,0.221729,0.221729
330.0,56.060606,,,,,,48.181818,,,3408904,43.030303,46.969696,8.181818,,0.30303,0.90909,0.0,0.60606
275.0,11.272727,,,63933.8,9.76,566.0,47.636363,13.793103,100.0,3401412,13.818181,80.363636,3.272727,,0.363636,0.363636,,1.818181
238.0,55.042016,,,72253.39,7.97,131.5,74.789915,6.060606,100.0,3401568,54.621848,1.680672,42.857142,,,,,0.840336
239.0,,,,,,,100.0,,,3604641,43.51459564854044,20.502097949790205,14.644398535560148,10.87869891213011,0.4184099581590042,10.041798995820102,0.0,
6.0,,,,,,,50.0,,,3613085,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
514.0,26.848249,,,119674.54,9.44,278.5,42.607003,6.779661,100.0,3401724,39.883268,32.684824,4.085603,,,1.361867,0.389105,21.59533
584.0,51.027397,,25.6776,95020.8,11.22,,49.143835,1.851851,100.0,3603693,48.458904,36.643835,4.109589,,0.0,4.623287,0.171232,5.99315
747.0,84.069611,,,53407.42,13.23,754.0,46.452476,26.315789,100.0,3401559,75.23427,0.267737,24.230254,,,,,0.267737
447.0,13.870246,,,57071.77,12.47,428.0,45.41387,5.825808,83.367317,3400474,20.581655,28.85906,7.158836,,0.223713,6.263982,,36.912751
463.0,7.127429,,2.33051,126441.36,11.18,,47.084233,4.882812,100.0,3603788,5.399568,47.300215,0.431965,,0.0,1.943844,0.215982,44.708423
172.0,,,,,,,56.3953,,,3605499,9.09091,0.0,86.3636,0.0,0.0,4.54545,0.0,
415.0,18.313253,,,83502.86,13.26,,53.012048,11.513157,100.0,3400773,30.843373,51.566265,1.92771,,0.240963,2.891566,0.240963,12.289156
154.0,77.272727,,,,,,48.701298,,,3618388,68.181818,11.688311,0.0,,0.64935,1.948051,0.64935,16.883116
654.0,75.535168,,6.05187,71986.62,9.53,,48.470948,37.777777,60.0,3614170,31.49847,1.223241,64.220183,,0.30581,1.376146,1.376146,0.0
285.0,95.438596,,11.0063,92409.57,10.36,301.0,42.105263,10.35788,100.0,3602152,31.929824,5.263157,54.736842,,3.859649,0.701754,0.701754,2.807017
202.0,87.128712,,16.129,98960.79,12.31,204.42,53.960396,0.0,100.0,3613288,44.059405,2.970297,49.50495,,0.0,0.0,1.485148,1.980198
39.0,,,,,,,,,,3408612,0.0,100.0,0.0,,0.0,0.0,0.0,0.0
485.0,16.082474,,,82720.46,13.17,326.67,53.195876,8.064516,100.0,3403490,28.041237,56.70103,2.886597,,,0.412371,,11.958762
548.0,16.605839,,,81286.57,12.1,226.0,41.058394,8.56531,100.0,3400771,24.452554,57.664233,4.379562,,,0.364963,0.182481,12.956204
249.0,83.13253,,8.58896,,,,45.783132,,,3618132,46.987951,2.811244,47.791164,,0.0,0.803212,0.401606,1.204819
31.0,,,,,,,22.5806,,,3403526,41.9355,12.9032,45.1613,0.0,0.0,0.0,0.0,
521.0,47.21689,,6.99029,87466.84,14.19,367.14,49.90403,5.54942,100.0,3602585,13.819577,39.15547,0.191938,,0.0,1.151631,0.767754,44.913627
708.0,79.802259,,4.34193,73997.26,11.29,665.0,53.107344,61.988773,55.35714285714286,3613402,30.649717,2.118644,65.39548,,0.282485,0.141242,0.564971,0.847457
251.0,93.227091,,10.6007,82955.55,6.65,83.11,49.40239,24.953642,100.0,3602118,53.78486,3.18725,40.63745,,0.398406,0.398406,0.796812,0.796812
601.0,89.51747,,19.7822,,4.08,,27.287853,19.91,100.0,3607862,59.733777,6.988352,28.951747,,0.166389,0.332778,0.332778,3.494176
19.0,,,,,,,,,,3403877,0.0,55.56,0.0,,11.11,0.0,0.0,33.33
753.0,55.245683,,,70764.88,11.97,235.33,47.277556,3.38983,100.0,3400333,49.136786,41.035856,2.52324,,,0.531208,,6.772908
414.0,18.357487,,4.72222,82980.9,8.78,370.0,44.68599,0.0,100.0,3603069,16.42512,77.294685,0.241545,,0.0,3.864734,0.0,2.173913
191.0,24.607329,,,92893.05,7.91,,37.172774,0.0,100.0,3404158,42.408376,27.748691,3.141361,,0.0,2.09424,0.0,24.607329
401.0,34.413965,,,113636.36,9.09,400.0,52.618453,20.454545,100.0,3400993,44.88778,30.174563,4.239401,,5.486284,0.249376,,14.962593
466.0,34.97854,,,50000.0,2.0,80.0,44.206008,25.0,100.0,3400994,45.278969,27.896995,4.506437,,0.858369,1.502145,0.214592,19.742489
756.0,15.608465,,4.71063,88173.19,13.2,,48.280423,1.851851,100.0,3600984,7.936507,17.989417,1.587301,,0.0,4.497354,0.132275,67.857142
335.0,56.716417,,24.878,97827.88,11.66,,47.761194,9.142857,100.0,3601214,59.104477,26.567164,7.462686,,0.0,2.985074,0.0,3.880597
1039.0,81.616939,,3.49563,84172.63,12.22,143.14,52.069297,18.292682,87.804878,3608309,15.495668,0.866217,80.654475,,0.384985,1.732435,0.577478,0.288739
1001.0,83.716283,,4.93274,90147.59,11.53,922.0,49.650349,10.0,38.75,3607690,47.652347,0.4995,48.151848,,0.0999,1.198801,1.898101,0.4995
198.0,26.767676,,1.0,63019.58,8.12,,52.525252,4.0,100.0,3601028,27.272727,62.121212,3.535353,,0.0,3.030303,0.0,4.040404
716.0,48.463687,,1.0,78089.53,14.1,340.78,51.256983,16.134217,100.0,3608971,39.106145,26.117318,20.530726,,0.698324,4.608938,0.837988,8.100558
280.0,67.5,,14.8649,82449.26,13.29,297.0,45.714285,32.035794,100.0,3602420,37.5,16.071428,37.5,,0.0,3.928571,0.714285,4.285714
1893.0,14.263074,,1.4174,99381.63,10.51,197.6,45.800316,5.851063,100.0,3603073,8.452192,85.94823,0.845219,,0.158478,1.637612,0.105652,2.852614
554.0,73.465703,,,61247.66,13.73,604.0,46.931407,15.90909,100.0,3401548,65.703971,0.902527,33.393501,,,,,
585.0,73.162393,,4.98084,49861.92,7.65,260.0,48.034188,97.058823,20.588235,3614171,49.059829,2.222222,45.299145,,0.34188,0.8547,0.51282,1.709401
1196.0,54.93311,,,82319.01,13.2,242.8,51.086956,18.47826,100.0,3400329,68.311036,27.341137,1.505016,,0.083612,0.167224,0.167224,2.424749
358.0,89.106145,,5.71429,95266.37,9.23,362.04,50.558659,4.79452,100.0,3602140,56.98324,2.513966,38.547486,,0.279329,0.279329,0.0,1.396648
180.0,,,,,,,58.3333,,,3604903,10.2564,65.3846,16.0256,3.84615,0.0,4.48718,0.0,
74.0,,,,,,,85.1351,,,3404647,5.0,20.0,75.0,0.0,0.0,0.0,0.0,
330.0,,,,,,,50.9091,,,3402863,6.969698606060278,58.78788824242235,8.484848303030338,23.03029539394092,0.3030299393940121,2.424239515152097,0.0,
1061.0,14.326107,,1.0,109518.0,13.76,183.5,49.38737,7.5,100.0,3601076,9.896324,77.568331,4.05278,,0.0,2.921771,0.282752,5.278039
192.0,,,,,,,66.6667,,,3604462,48.92087847481347,19.42449145322376,15.827293035991064,3.5971184172678963,0.7194236834535792,11.510794935250228,0.0,
719.0,56.467315,,,65567.69,12.5,241.67,47.566063,6.896551,100.0,3401009,57.719054,26.286509,8.205841,,0.556328,1.39082,,5.841446
